datetime,Equity
2022-01-04 13:46:36.075524,2000000000.0
2022-01-04 13:48:03.633252,2000000000.0
2022-01-04 13:52:59.568180,2000000000.0
2022-01-04 13:53:11.734738,2000000000.0
2022-01-04 13:56:08.081182,2000000000.0
2022-01-04 13:57:07.669559,2000000000.0
2022-01-04 13:57:39.415758,2000000000.0
2022-01-04 13:59:51.473167,2000000000.0
2022-01-04 14:01:41.646244,2000000000.0
2022-01-04 14:01:43.674879,2000000000.0
2022-01-04 14:03:41.929516,2000000000.0
2022-01-04 14:06:57.606643,2000000000.0
2022-01-04 14:08:32.288987,2000000000.0
2022-01-04 14:08:49.813192,2000000000.0
2022-01-04 14:11:17.967598,2000000000.0
2022-01-04 14:13:23.590547,2000000000.0
2022-01-04 14:16:00.120691,2000000000.0
2022-01-04 14:16:03.429650,2000000000.0
2022-01-04 14:20:26.693720,2000000000.0
2022-01-04 14:20:54.342248,2000000000.0
2022-01-04 14:21:47.870954,2000000000.0
2022-01-04 14:21:51.926077,2000000000.0
2022-01-04 14:23:01.077644,2000000000.0
2022-01-04 14:23:05.175861,2000000000.0
2022-01-04 14:24:26.904727,2000000000.0
2022-01-04 14:26:03.069262,2000000000.0
2022-01-04 14:26:25.891037,2000000000.0
2022-01-04 14:27:04.804477,2000000000.0
2022-01-05 09:00:28.163807,2000000000.0
2022-01-05 09:01:09.918807,2000000000.0
2022-01-05 09:01:34.014294,2000000000.0
2022-01-05 09:01:43.595325,2000000000.0
2022-01-05 09:02:02.113910,2000000000.0
2022-01-05 09:03:38.836887,2000000000.0
2022-01-05 09:08:05.653165,2000000000.0
2022-01-05 09:09:21.714975,2000000000.0
2022-01-05 09:15:17.550667,2000000000.0
2022-01-05 09:17:47.188492,2000000000.0
2022-01-05 09:18:05.855022,2000000000.0
2022-01-05 09:18:35.636112,2000000000.0
2022-01-05 09:21:03.817996,2000000000.0
2022-01-05 09:22:06.288218,2000000000.0
2022-01-05 09:36:07.220901,2000000000.0
2022-01-05 09:36:07.229937,2000000000.0
2022-01-05 09:36:07.616050,2000000000.0
2022-01-05 09:37:05.668875,2000000000.0
2022-01-05 09:40:04.744869,2000000000.0
2022-01-05 09:46:06.521245,2000000000.0
2022-01-05 09:47:05.861833,2000000000.0
2022-01-05 09:48:04.772263,2000000000.0
2022-01-05 09:54:43.336720,2000000000.0
2022-01-05 10:05:04.915525,2000000000.0
2022-01-05 10:06:04.086767,2000000000.0
2022-01-05 10:08:10.128148,2000000000.0
2022-01-05 10:11:04.304811,2000000000.0
2022-01-05 10:24:27.125826,2000000000.0
2022-01-05 10:26:04.573199,2000000000.0
2022-01-05 10:38:03.790388,2000000000.0
2022-01-05 10:42:08.192759,2000000000.0
2022-01-05 10:42:53.344027,2000000000.0
2022-01-05 10:43:01.795052,1999999996.63
2022-01-05 10:46:14.103302,1999999993.46
2022-01-05 10:47:03.053922,1999999993.46
2022-01-05 10:47:05.236542,1999999993.46
2022-01-05 10:47:10.159640,1999999993.46
2022-01-05 10:47:27.774774,1999999993.46
2022-01-05 10:47:34.225756,1999999993.46
2022-01-05 10:47:44.058913,1999999993.46
2022-01-05 10:48:04.340995,1999999993.46
2022-01-05 10:48:57.303874,1999999993.46
2022-01-05 10:51:43.343991,1999999993.46
2022-01-05 10:51:51.476083,1999999993.46
2022-01-05 10:54:04.058319,1999999993.46
2022-01-05 10:54:58.017228,1999999993.46
2022-01-05 10:55:54.288195,1999999993.46
2022-01-05 10:56:03.782872,1999999993.46
2022-01-05 10:56:04.333511,1999999993.46
2022-01-05 10:57:24.677549,1999999993.46
2022-01-05 10:57:39.872044,1999999993.46
2022-01-05 10:59:59.533504,1999999993.46
2022-01-05 11:01:07.083637,1999999993.46
2022-01-05 11:03:44.514678,1999999993.46
2022-01-05 11:05:07.065784,1999999993.46
2022-01-05 11:09:24.213817,1999999993.46
2022-01-05 11:10:34.133885,1999999993.46
2022-01-05 11:15:56.333343,1999999993.46
2022-01-05 11:16:16.117109,1999999993.46
2022-01-05 11:16:34.256683,1999999993.46
2022-01-05 11:16:44.446112,1999999993.46
2022-01-05 11:16:55.987015,1999999993.46
2022-01-05 11:17:08.418084,1999999993.46
2022-01-05 11:19:24.866875,1999999993.46
2022-01-05 11:19:45.288729,1999999993.46
2022-01-05 11:21:34.981824,1999999990.0900002
2022-01-05 11:23:05.835841,1999999990.0900002
2022-01-05 11:23:54.929745,1999999990.0900002
2022-01-05 11:24:45.188513,1999999990.0900002
2022-01-05 11:26:04.792342,1999999990.0900002
2022-01-05 11:26:35.177208,1999999990.0900002
2022-01-05 11:28:25.929945,1999999990.0900002
2022-01-05 13:01:04.167125,1999999990.0900002
2022-01-05 13:01:06.745221,1999999990.0900002
2022-01-05 13:01:06.753988,1999999990.0900002
2022-01-05 13:05:03.565950,1999999990.0900002
2022-01-05 13:08:21.612832,1999999990.0900002
2022-01-05 13:10:18.266996,1999999986.5200002
2022-01-05 13:15:05.618024,1999999986.5200002
2022-01-05 13:20:01.013702,1999999986.5200002
2022-01-05 13:20:10.091438,1999999986.5200002
2022-01-05 13:23:09.518652,1999999986.5200002
2022-01-05 13:25:18.481710,1999999986.5200002
2022-01-05 13:26:05.906359,1999999986.5200002
2022-01-05 13:26:12.090072,1999999986.5200002
2022-01-05 13:27:00.497544,1999999991.8500001
2022-01-05 13:32:52.030557,1999999991.8500001
2022-01-05 13:33:07.696540,1999999991.8500001
2022-01-05 13:35:09.903694,1999999991.8500001
2022-01-05 13:36:05.765435,1999999991.8500001
2022-01-05 13:39:00.081583,1999999991.8500001
2022-01-05 13:40:02.386726,1999999991.8500001
2022-01-05 13:41:23.379755,1999999991.8500001
2022-01-05 13:42:05.612356,1999999988.7800002
2022-01-05 13:44:14.492462,1999999988.7800002
2022-01-05 13:45:52.810706,1999999988.7800002
2022-01-05 13:50:06.061657,1999999988.7800002
2022-01-05 13:52:12.265102,1999999988.7800002
2022-01-05 13:54:43.723175,1999999988.7800002
2022-01-05 13:57:20.528866,1999999988.7800002
2022-01-05 13:57:56.497569,1999999988.7400002
2022-01-05 14:06:17.889683,1999999988.7400002
2022-01-05 14:08:44.635830,1999999988.7400002
2022-01-05 14:08:46.520775,1999999988.7400002
2022-01-05 14:08:50.707471,1999999988.7400002
2022-01-05 14:09:12.580315,1999999988.7400002
2022-01-05 14:11:02.025326,1999999988.7400002
2022-01-05 14:11:07.058218,1999999988.7400002
2022-01-05 14:13:06.291031,1999999988.7400002
2022-01-05 14:14:14.513488,1999999988.7400002
2022-01-05 14:15:13.703656,1999999988.7400002
2022-01-05 14:16:40.326342,1999999982.6000001
2022-01-05 14:17:23.924060,1999999982.6000001
2022-01-05 14:17:37.921214,1999999982.6000001
2022-01-05 14:19:11.711664,1999999982.6000001
2022-01-05 14:22:33.477519,1999999982.6000001
2022-01-05 14:24:34.636861,1999999982.6000001
2022-01-05 14:28:03.358120,1999999982.6000001
2022-01-05 14:29:06.714062,1999999983.8600001
2022-01-05 14:29:07.363053,1999999983.5900002
2022-01-06 09:00:13.146835,1999999983.5900002
2022-01-06 09:01:04.775817,1999999983.5900002
2022-01-06 09:01:21.965509,1999999983.5900002
2022-01-06 09:01:31.590369,1999999983.5900002
2022-01-06 09:16:14.829489,1999999983.5900002
2022-01-06 09:17:35.279268,1999999983.5900002
2022-01-06 09:19:36.053418,1999999983.5900002
2022-01-06 09:22:51.048818,1999999983.5900002
2022-01-06 09:25:05.362064,1999999983.5900002
2022-01-06 09:29:45.552338,1999999983.5900002
2022-01-06 09:31:19.246365,1999999983.5900002
2022-01-06 09:31:25.680446,1999999983.5900002
2022-01-06 09:34:07.000884,1999999983.5900002
2022-01-06 09:38:06.599447,1999999983.5900002
2022-01-06 09:40:53.394939,1999999983.5900002
2022-01-06 09:43:05.575233,1999999983.5900002
2022-01-06 09:44:08.638423,1999999983.5900002
2022-01-06 09:52:11.028383,1999999983.5900002
2022-01-06 09:57:33.675642,1999999983.5900002
2022-01-06 10:13:15.458111,1999999983.5900002
2022-01-06 10:15:02.435941,1999999983.5900002
2022-01-06 10:15:29.492377,1999999983.5900002
2022-01-06 10:19:04.498561,1999999983.5900002
2022-01-06 10:22:05.596210,1999999983.5900002
2022-01-06 10:25:40.563400,1999999983.5900002
2022-01-06 10:35:12.786657,1999999983.5900002
2022-01-06 10:35:54.273284,1999999983.5900002
2022-01-06 10:38:45.648027,1999999983.5900002
2022-01-06 10:45:04.861667,1999999983.5900002
2022-01-06 10:46:11.649059,1999999983.5900002
2022-01-06 10:48:04.161011,1999999983.5900002
2022-01-06 10:48:25.486118,1999999983.5900002
2022-01-06 10:50:06.720460,1999999983.5900002
2022-01-06 10:52:12.412459,1999999983.5900002
2022-01-06 10:52:45.035860,1999999983.5900002
2022-01-06 10:54:48.094879,1999999983.5900002
2022-01-06 10:57:45.870265,1999999983.5900002
2022-01-06 11:01:27.637688,1999999983.5900002
2022-01-06 11:01:42.018420,1999999983.5900002
2022-01-06 11:02:47.142830,1999999983.5900002
2022-01-06 11:04:15.679146,1999999983.5900002
2022-01-06 11:04:18.260071,1999999983.5900002
2022-01-06 11:04:58.010073,1999999983.5900002
2022-01-06 11:05:15.779684,1999999983.5900002
2022-01-06 11:05:24.060510,1999999983.5900002
2022-01-06 11:07:06.219076,1999999977.2500002
2022-01-06 11:07:51.626353,1999999977.2500002
2022-01-06 11:08:06.129061,1999999977.2500002
2022-01-06 11:08:07.605252,1999999977.2500002
2022-01-06 11:08:25.829099,1999999977.2500002
2022-01-06 11:09:25.651212,1999999977.2500002
2022-01-06 11:09:41.933859,1999999977.2500002
2022-01-06 11:09:45.595333,1999999977.2500002
2022-01-06 11:10:04.589311,1999999977.2500002
2022-01-06 11:10:19.125754,1999999977.2500002
2022-01-06 11:10:57.820191,1999999977.2500002
2022-01-06 11:11:05.729226,1999999977.2500002
2022-01-06 11:11:17.734035,1999999977.2500002
2022-01-06 11:11:26.585363,1999999977.2500002
2022-01-06 11:12:05.629624,1999999977.2500002
2022-01-06 11:12:20.078892,1999999977.2500002
2022-01-06 11:14:34.837381,1999999977.2500002
2022-01-06 11:14:39.512300,1999999977.2500002
2022-01-06 11:15:37.394250,1999999977.2500002
2022-01-06 11:15:48.057238,1999999977.2500002
2022-01-06 11:16:36.136541,1999999977.2500002
2022-01-06 11:16:48.340069,1999999977.2500002
2022-01-06 11:17:17.620065,1999999977.2500002
2022-01-06 11:18:26.432632,1999999977.2500002
2022-01-06 11:19:16.664428,1999999977.2500002
2022-01-06 11:20:21.210512,1999999977.2500002
2022-01-06 11:22:12.687522,1999999977.2500002
2022-01-06 11:22:55.926593,1999999977.2500002
2022-01-06 11:23:02.504594,1999999977.2500002
2022-01-06 11:23:07.419652,1999999977.2500002
2022-01-06 11:23:19.865096,1999999977.2500002
2022-01-06 11:23:28.142845,1999999977.2500002
2022-01-06 11:23:36.622198,1999999977.2500002
2022-01-06 11:23:59.986470,1999999977.2500002
2022-01-06 11:24:40.365477,1999999977.2500002
2022-01-06 11:24:52.030052,1999999977.2500002
2022-01-06 11:27:26.324296,1999999977.2500002
2022-01-06 11:28:23.207529,1999999977.2500002
2022-01-06 11:29:31.817402,1999999977.2500002
2022-01-06 11:30:01.370287,1999999977.2500002
2022-01-06 13:00:55.554889,1999999977.2500002
2022-01-06 13:01:11.857810,1999999977.2500002
2022-01-06 13:01:12.800956,1999999977.2500002
2022-01-06 13:01:25.748499,1999999977.2500002
2022-01-06 13:01:27.129214,1999999977.2500002
2022-01-06 13:15:31.517003,1999999977.2500002
2022-01-06 13:19:05.133508,1999999977.2500002
2022-01-06 13:22:04.897622,1999999977.2500002
2022-01-06 13:31:28.279318,1999999977.2500002
2022-01-06 13:32:02.617487,1999999977.2500002
2022-01-06 13:34:24.511557,1999999977.2500002
2022-01-06 13:35:30.227361,1999999977.2500002
2022-01-06 13:41:42.628709,1999999977.2500002
2022-01-06 13:43:04.693468,1999999977.2500002
2022-01-06 13:43:33.952773,1999999987.8100002
2022-01-06 13:43:50.151469,1999999987.8100002
2022-01-06 13:44:02.834651,1999999987.8100002
2022-01-06 13:52:06.162224,1999999987.8100002
2022-01-06 13:53:11.760020,1999999987.8100002
2022-01-06 13:53:34.637757,1999999987.8100002
2022-01-06 13:53:49.608417,1999999987.8100002
2022-01-06 13:55:26.399268,1999999987.8100002
2022-01-06 14:02:05.603225,1999999987.8100002
2022-01-06 14:02:11.969811,1999999987.8100002
2022-01-06 14:03:32.259761,1999999987.8100002
2022-01-06 14:04:02.698410,1999999987.8100002
2022-01-06 14:04:21.544789,1999999987.8100002
2022-01-06 14:04:59.577241,1999999980.4700003
2022-01-06 14:05:33.766533,1999999980.4700003
2022-01-06 14:06:04.328378,1999999980.4700003
2022-01-06 14:08:25.738742,1999999980.4700003
2022-01-06 14:11:05.746917,1999999980.4700003
2022-01-06 14:11:52.613917,1999999980.4700003
2022-01-06 14:12:03.348614,1999999980.4700003
2022-01-06 14:13:53.354623,1999999980.4700003
2022-01-06 14:16:08.142969,1999999980.4700003
2022-01-06 14:16:12.401589,1999999980.4700003
2022-01-06 14:16:14.422115,1999999980.4700003
2022-01-06 14:16:18.477631,1999999980.4700003
2022-01-06 14:16:22.546475,1999999980.4700003
2022-01-06 14:16:24.868280,1999999980.4700003
2022-01-06 14:16:26.935140,1999999985.0000002
2022-01-06 14:17:06.124232,1999999985.0000002
2022-01-06 14:17:12.314308,1999999985.0000002
2022-01-06 14:17:16.275658,1999999985.0000002
2022-01-06 14:17:20.363668,1999999985.0000002
2022-01-06 14:17:28.776053,1999999985.0000002
2022-01-06 14:17:30.654493,1999999989.7300003
2022-01-06 14:19:19.764790,1999999989.7300003
2022-01-06 14:20:05.183511,1999999989.7300003
2022-01-06 14:20:08.706660,1999999989.7300003
2022-01-06 14:20:10.581784,1999999989.7300003
2022-01-06 14:20:12.609977,1999999989.7300003
2022-01-06 14:20:48.442598,1999999989.7300003
2022-01-06 14:20:56.730717,1999999989.7300003
2022-01-06 14:21:30.693076,1999999989.7300003
2022-01-06 14:22:02.104475,1999999989.7300003
2022-01-06 14:22:07.112871,1999999989.7300003
2022-01-06 14:22:08.813433,1999999989.7300003
2022-01-06 14:24:00.130216,1999999989.7300003
2022-01-06 14:24:50.659274,1999999989.7300003
2022-01-06 14:26:58.539185,1999999989.7300003
2022-01-06 14:27:05.447460,1999999989.7300003
2022-01-07 09:00:40.034649,1999999989.7300003
2022-01-07 09:01:40.010716,1999999989.7300003
2022-01-07 09:02:15.451654,1999999989.7300003
2022-01-07 09:02:15.641940,1999999989.7300003
2022-01-07 09:04:08.298254,1999999989.7300003
2022-01-07 09:04:13.629237,1999999989.7300003
2022-01-07 09:06:29.794358,1999999989.7300003
2022-01-07 09:16:59.395585,1999999989.7300003
2022-01-07 09:23:59.574498,1999999989.7300003
2022-01-07 09:28:49.719517,1999999989.7300003
2022-01-07 09:33:27.410431,2000000000.9900002
2022-01-07 09:34:06.841235,2000000000.9900002
2022-01-07 09:34:19.878389,2000000000.9900002
2022-01-07 09:35:06.133364,2000000000.9900002
2022-01-07 09:38:04.924869,2000000000.9900002
2022-01-07 09:38:19.568332,2000000000.9900002
2022-01-07 09:40:05.454938,2000000000.9900002
2022-01-07 09:40:35.498529,2000000000.9900002
2022-01-07 09:42:07.891866,2000000000.9900002
2022-01-07 09:42:21.158292,2000000000.9900002
2022-01-07 09:48:05.326997,2000000000.9900002
2022-01-07 09:55:16.032507,2000000000.9900002
2022-01-07 09:56:17.704161,2000000000.9900002
2022-01-07 09:58:29.234039,2000000000.9900002
2022-01-07 10:01:00.756740,2000000005.5200002
2022-01-07 10:01:27.338480,2000000005.5200002
2022-01-07 10:02:05.662533,2000000005.5200002
2022-01-07 10:05:49.585824,2000000001.5500002
2022-01-07 10:16:43.870734,2000000001.5500002
2022-01-07 10:18:29.910156,2000000001.5500002
2022-01-07 10:21:36.272673,2000000001.5500002
2022-01-07 10:22:10.442006,2000000001.5500002
2022-01-07 10:23:26.208824,2000000001.5500002
2022-01-07 10:23:32.616776,2000000001.5500002
2022-01-07 10:24:04.476566,2000000001.5500002
2022-01-07 10:24:41.578943,2000000001.5500002
2022-01-07 10:26:58.484485,2000000001.5500002
2022-01-07 10:30:39.866720,2000000001.5500002
2022-01-07 10:36:05.823974,2000000001.5500002
2022-01-07 10:40:19.529363,2000000001.5500002
2022-01-07 10:42:11.829659,2000000001.5500002
2022-01-07 10:45:53.233183,2000000001.5500002
2022-01-07 10:45:59.282090,2000000001.5500002
2022-01-07 10:52:51.642026,2000000001.5500002
2022-01-07 10:54:28.337078,2000000001.5500002
2022-01-07 10:54:37.491100,2000000001.5500002
2022-01-07 10:55:47.697533,2000000001.5500002
2022-01-07 10:59:34.281157,2000000001.5500002
2022-01-07 11:09:18.049307,2000000001.5500002
2022-01-07 11:10:03.024664,2000000001.5500002
2022-01-07 11:12:53.456706,2000000001.5500002
2022-01-07 11:16:01.896090,2000000001.5500002
2022-01-07 11:20:02.750248,2000000001.5500002
2022-01-07 11:20:04.061009,2000000001.5500002
2022-01-07 11:20:44.103837,2000000001.5500002
2022-01-07 11:22:49.565941,2000000001.5500002
2022-01-07 13:01:10.878076,2000000001.5500002
2022-01-07 13:01:12.284842,2000000001.5500002
2022-01-07 13:01:55.390926,2000000001.5500002
2022-01-07 13:05:20.211966,2000000001.5500002
2022-01-07 13:10:02.114374,1999999998.38
2022-01-07 13:21:50.570054,1999999995.0100002
2022-01-07 13:22:04.288870,1999999995.0100002
2022-01-07 13:25:05.172063,1999999995.0100002
2022-01-07 13:28:06.626076,1999999995.0100002
2022-01-07 13:28:43.739887,1999999995.0100002
2022-01-07 13:30:06.714057,1999999995.0100002
2022-01-07 13:31:35.796978,1999999995.0100002
2022-01-07 13:32:45.603851,1999999995.0100002
2022-01-07 13:36:32.101445,1999999995.0100002
2022-01-07 13:37:25.810511,1999999995.0100002
2022-01-07 13:39:32.396631,1999999991.9400003
2022-01-07 13:42:04.820635,1999999987.7700002
2022-01-07 13:46:04.995117,1999999987.7700002
2022-01-07 13:47:03.943565,1999999987.7700002
2022-01-07 13:48:08.134974,1999999987.7700002
2022-01-07 13:49:10.035103,1999999987.7700002
2022-01-07 13:49:12.103338,1999999987.7700002
2022-01-07 13:52:05.793705,1999999987.7700002
2022-01-07 13:53:22.361089,1999999987.7700002
2022-01-07 13:53:55.998048,1999999987.7700002
2022-01-07 13:55:58.774857,1999999987.7700002
2022-01-07 13:56:07.008696,1999999987.7700002
2022-01-07 13:58:04.832410,1999999987.7700002
2022-01-07 14:00:05.903185,1999999987.7700002
2022-01-07 14:00:55.606777,1999999987.7700002
2022-01-07 14:01:49.815920,1999999987.7700002
2022-01-07 14:03:59.883049,1999999987.7700002
2022-01-07 14:04:03.025523,1999999987.7700002
2022-01-07 14:06:46.528613,1999999987.7700002
2022-01-07 14:06:48.591732,1999999987.7700002
2022-01-07 14:06:54.930221,1999999987.7700002
2022-01-07 14:10:06.529016,1999999987.7700002
2022-01-07 14:12:00.136528,1999999980.9300003
2022-01-07 14:12:46.329919,1999999980.9300003
2022-01-07 14:13:12.110406,1999999980.9300003
2022-01-07 14:14:04.036782,1999999977.5600004
2022-01-07 14:15:46.641435,1999999977.5600004
2022-01-07 14:16:04.117152,1999999977.5600004
2022-01-07 14:17:02.629718,1999999977.5600004
2022-01-07 14:17:55.324898,1999999974.3900003
2022-01-07 14:20:01.520372,1999999974.3900003
2022-01-07 14:20:04.560073,1999999974.3900003
2022-01-07 14:22:04.519566,1999999974.3900003
2022-01-07 14:23:04.242875,1999999974.3900003
2022-01-07 14:23:35.321473,1999999974.3900003
2022-01-07 14:24:22.499329,1999999974.3900003
2022-01-07 14:25:04.905188,1999999974.3900003
2022-01-07 14:27:54.193667,1999999974.3900003
2022-01-07 14:28:07.185515,1999999974.3900003
2022-01-10 09:00:54.052951,1999999974.3900003
2022-01-10 09:01:57.092622,1999999974.3900003
2022-01-10 09:02:46.163743,1999999974.3900003
2022-01-10 09:06:07.530952,1999999974.3900003
2022-01-10 09:17:09.018918,1999999974.3900003
2022-01-10 09:19:06.661137,1999999974.3900003
2022-01-10 09:24:04.789981,1999999974.3900003
2022-01-10 09:27:22.885238,1999999974.3900003
2022-01-10 09:35:04.616038,1999999974.3900003
2022-01-10 09:35:23.410864,1999999974.3900003
2022-01-10 09:36:20.891846,1999999974.3900003
2022-01-10 09:36:31.893593,1999999974.3900003
2022-01-10 09:39:02.945337,1999999974.3900003
2022-01-10 09:43:06.016992,1999999974.3900003
2022-01-10 09:43:06.461796,1999999974.3900003
2022-01-10 09:44:53.166859,1999999974.3900003
2022-01-10 09:45:07.591474,1999999974.3900003
2022-01-10 09:45:42.892758,1999999974.3900003
2022-01-10 09:50:47.358415,1999999974.3900003
2022-01-10 09:51:09.091019,1999999974.3900003
2022-01-10 09:58:10.796145,1999999974.3900003
2022-01-10 09:58:20.913221,1999999974.3900003
2022-01-10 10:00:06.268548,1999999974.3900003
2022-01-10 10:00:21.956256,1999999974.3900003
2022-01-10 10:04:51.171727,1999999974.3900003
2022-01-10 10:11:31.238684,1999999985.0500004
2022-01-10 10:12:04.981968,1999999985.0500004
2022-01-10 10:12:35.115215,1999999985.0500004
2022-01-10 10:19:07.115975,1999999985.0500004
2022-01-10 10:19:11.220208,1999999985.0500004
2022-01-10 10:21:27.114746,1999999985.0500004
2022-01-10 10:23:31.582364,1999999985.0500004
2022-01-10 10:24:04.637269,1999999985.0500004
2022-01-10 10:25:05.505870,1999999985.0500004
2022-01-10 10:26:05.269832,1999999985.0500004
2022-01-10 10:26:51.422687,1999999985.0500004
2022-01-10 10:27:05.762881,1999999985.0500004
2022-01-10 10:30:51.216141,1999999985.0500004
2022-01-10 10:38:17.040779,1999999985.0500004
2022-01-10 10:43:30.025120,1999999985.0500004
2022-01-10 10:45:03.955511,1999999985.0500004
2022-01-10 10:45:48.325554,1999999985.0500004
2022-01-10 10:46:58.202310,1999999985.0500004
2022-01-10 10:47:04.828617,1999999985.0500004
2022-01-10 10:49:05.149456,1999999985.0500004
2022-01-10 10:51:27.127613,1999999985.0500004
2022-01-10 10:52:38.011182,1999999985.0500004
2022-01-10 10:54:17.998301,1999999985.0500004
2022-01-10 10:56:39.139347,1999999985.0500004
2022-01-10 11:00:05.145995,1999999985.0500004
2022-01-10 11:01:05.190095,1999999985.0500004
2022-01-10 11:03:05.839881,1999999985.0500004
2022-01-10 11:04:57.532753,1999999985.0500004
2022-01-10 11:08:03.955571,1999999985.0500004
2022-01-10 11:09:53.362409,1999999985.0500004
2022-01-10 11:12:04.294001,1999999978.0100005
2022-01-10 11:19:13.284906,1999999978.0100005
2022-01-10 11:19:47.325954,1999999978.0100005
2022-01-10 11:19:55.706049,1999999978.0100005
2022-01-10 11:22:05.334953,1999999978.0100005
2022-01-10 11:23:04.297130,1999999978.0100005
2022-01-10 11:23:15.119172,1999999978.0100005
2022-01-10 11:27:45.008630,1999999978.0100005
2022-01-10 11:27:54.059976,1999999978.0100005
2022-01-10 11:28:11.573447,1999999978.0100005
